num_malicious,attack_fn,dataset_name,round,auc,accuracy,loss
6,<function gaussian_attack at 0x195344280>,mnist,8,0.9648492709741628,0.9378,115.82766988873482
6,<function gaussian_attack at 0x195344280>,mnist,9,0.9641978110317808,0.9353,118.01112968474627
6,<function gaussian_attack at 0x195344280>,mnist,10,0.96368573352979,0.9347,108.23405946791172
6,<function gaussian_attack at 0x195344280>,mnist,11,0.9698412093578821,0.9462,91.45320071280003
6,<function gaussian_attack at 0x195344280>,mnist,12,0.9568845749981854,0.9231,91.46888833865523
6,<function gaussian_attack at 0x195344280>,mnist,13,0.9717896596420154,0.9497,68.5983798764646
6,<function gaussian_attack at 0x195344280>,mnist,14,0.9624220047227524,0.9325,87.09142058715224
6,<function gaussian_attack at 0x195344280>,mnist,15,0.9687642642402601,0.9437,75.17475485056639
6,<function gaussian_attack at 0x195344280>,mnist,16,0.9740037241098495,0.9538,66.0824660975486
6,<function gaussian_attack at 0x195344280>,mnist,17,0.9713021095890477,0.9485,61.53876610286534
6,<function gaussian_attack at 0x195344280>,mnist,18,0.9737755332439967,0.9533,55.770099273417145
6,<function gaussian_attack at 0x195344280>,mnist,19,0.9722354404627251,0.9505,54.30205372069031
6,<function gaussian_attack at 0x195344280>,mnist,20,0.9723032491423826,0.9507,53.25421688146889
6,<function gaussian_attack at 0x195344280>,mnist,21,0.9729689466224306,0.9524,52.507418980356306
6,<function gaussian_attack at 0x195344280>,mnist,22,0.9760757341773413,0.9576,49.42116793198511
6,<function gaussian_attack at 0x195344280>,mnist,23,0.9697359283481273,0.9456,52.433844190323725
6,<function gaussian_attack at 0x195344280>,mnist,24,0.9746925217811228,0.955,46.90889992029406
6,<function gaussian_attack at 0x195344280>,mnist,25,0.9705806744867507,0.947,54.7053013460245
6,<function gaussian_attack at 0x195344280>,mnist,26,0.963196574764107,0.9337,66.07675715046935
6,<function gaussian_attack at 0x195344280>,mnist,27,0.9689095668089157,0.944,56.186560870090034
6,<function gaussian_attack at 0x195344280>,mnist,28,0.9723316457583688,0.9502,51.46860806946643
6,<function gaussian_attack at 0x195344280>,mnist,29,0.972303490163663,0.95,52.48858423289494
6,<function gaussian_attack at 0x195344280>,mnist,30,0.9720680660747216,0.95,47.38894931701361
6,<function gaussian_attack at 0x195344280>,mnist,31,0.9703157402167963,0.9472,56.263600894482806
6,<function gaussian_attack at 0x195344280>,mnist,32,0.9689012163748082,0.9441,70.46029027308941
6,<function gaussian_attack at 0x195344280>,mnist,33,0.9770924035148545,0.9591,48.789205952520206
6,<function gaussian_attack at 0x195344280>,mnist,34,0.9702739075634474,0.9467,66.14565687351933
6,<function gaussian_attack at 0x195344280>,mnist,35,0.9682763603412352,0.9433,79.59164921044521
6,<function gaussian_attack at 0x195344280>,mnist,36,0.971504540212434,0.9488,70.92535876391753
6,<function gaussian_attack at 0x195344280>,mnist,37,0.97179068544691,0.9492,67.57145820440883
